Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,5300 Robert : Aréna Martin-Brodeur,5300 Boulevard Robert,,St-Léonard,QC,H1R 1R1,,855-999-8378,E,,Public,24 hours daily,,,,,,4,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.585459,-73.598919,2020-12-12,130806,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BORNE 1,4330 Rue Jarry E,J SCOTTI MITSU; Parking lot,Montréal,QC,H1R 1X3,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.5734949,-73.6001988,2020-12-12,163061,2020-12-12 01:06:54 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,4755 Jarry Est,4755 Jarry Est,,Montréal,QC,H1R 1X7,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.578506,-73.597303,2020-12-12,130797,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,7755 Colbert : Aréna Roberto-Luongo,7755 Rue Colbert,,Montréal,QC,H1R 2B6,,855-999-8378,E,,Public,24 hours daily,,,,,,3,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.573323,-73.595273,2020-12-12,130789,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Hamel Chevrolet,9455 Boulevard Lacordaire,,St-Léonard,QC,H1R 3E8,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.600777,-73.612341,2020-12-12,129763,2020-12-12 01:12:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,RIMAR VW,5500 metropolitain est,CT4021,Montréal,QC,H1S,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.5833591,-73.5866078,2020-12-12,94968,2020-12-12 01:06:54 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0 per hour for the first 1 hour, and $1.5 per additional hour",,,,,,,,,
ELEC,RIMAR VW,5500 metropolitain est  5500 metropolitain est,CPE100,Montréal,QC,H1S,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.5834206,-73.5865546,2020-12-12,162909,2020-12-12 01:06:54 UTC,,,,,,,,,J1772COMBO,CA,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0.1 per hour for the first 1 hour, and $0.2 per additional hour",,,,,,,,,
ELEC,FCR - SAQ Jean-Talon,7205 Boulevard Viau,,Montréal,QC,H1S 0C1,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.575329,-73.58382,2020-12-12,130791,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,St-Hubert - Viau,7190 rue Michelet,,Montréal,QC,H1S 3H4,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.575632,-73.582826,2020-12-12,130792,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,6435 26e avenue,6435 26e Avenue,,Montréal,QC,H1T 3K7,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.565016,-73.577362,2020-12-12,130771,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,4300 Bélanger,4300A Bélanger,,Montréal,QC,H1T 3M1,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.566674,-73.585495,2020-12-12,130774,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,5918 24e Avenue,5918 24e Avenue,,Montréal,QC,H1T 3M3,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.561997,-73.573465,2020-12-12,130761,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,4217 Rue de Rouen,4217 Rue de Rouen,,Montréal,QC,H1V 1G7,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.552559,-73.544277,2020-12-12,130727,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,4119 Ontario Est,4119 Rue Ontario E,,Montréal,QC,H1V 1J7,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.55096,-73.541199,2020-12-12,130715,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,5125 Clanranald,5125 Clanranald,,Montréal,QC,H1V 1V4,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.481527,-73.631866,2020-12-12,130430,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,1401 De la Salle,1401 Avenue de la Salle,,Montréal,QC,H1V 2J4,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.550213,-73.53474,2020-12-12,130710,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,1407 William David,1407 Avenue William-David,,Montréal,QC,H1V 2R5,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.552704,-73.533331,2020-12-12,130728,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2251 Aird,2251 Aird,,Montréal,QC,H1V 2W4,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.557165,-73.541935,2020-12-12,130740,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2002 Leclaire,2002 Rue Leclaire,,Montréal,QC,H1V 2Z9,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.55706,-73.537181,2020-12-12,130743,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,4800 Ste-Catherine,4800 Ste-Catherine,,Montréal,QC,H1V 3A9,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.555773,-73.530447,2020-12-12,130736,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2500 Théodore,2500 Rue Théodore,,Montréal,QC,H1V 3C6,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.559989,-73.543743,2020-12-12,130752,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2800 Viau,2800 Rue Viau,,Montréal,QC,H1V 3J3,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,200-9,45.561626,-73.54706,2020-12-12,129745,2020-12-12 01:12:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,RIO - Parc Olympique 2,3200 Rue Viau,,Montréal,QC,H1V 3J3,,855-999-8378,E,,Public,24 hours daily,,,,,,6,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.560562,-73.552432,2020-12-12,130754,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3000 Viau : Centre Pierre-Charbonneau - Espace pour la vie,3000 rue Viau,,Montréal,QC,H1V 3J3,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.561453,-73.550175,2020-12-12,130765,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2800 Viau - Aréna Maurice-Richard,2800 Rue Viau,,Montréal,QC,H1V 3J3,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.562352,-73.547641,2020-12-12,147001,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,RIO - Parc Olympique,4141 Avenue Pierre-De Coubertin,,Montréal,QC,H1V 3N7,,855-999-8378,E,,Public,24 hours daily,,,,,,10,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.556638,-73.551326,2020-12-12,130735,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3211 Rachel E,3211 Rachel E,,Montréal,QC,H1W 1A3,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.545229,-73.561147,2020-12-12,130692,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3535 Rachel,3535 Rachel,,Montréal,QC,H1W 1A8,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.549806,-73.558424,2020-12-12,152515,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2730 St-Germain,2730 St-Germain,,Montréal,QC,H1W 1C2,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.544453,-73.556425,2020-12-12,154261,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3090 Hochelaga,3090 Rue Hochelaga,,Montréal,QC,H1W 1G2,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.54123,-73.554569,2020-12-12,130676,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3622 Hochelaga,3622 Rue Hochelaga,,Montréal,QC,H1W 1J1,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.547286,-73.550821,2020-12-12,130701,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3450 Ontario,3450 Ontario,,Montréal,QC,H1W 1R2,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.544099,-73.544871,2020-12-12,130686,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3150 Sainte-Catherine E,3150 Rue Sainte-Catherine E,,Montréal,QC,H1W 2C3,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.538607,-73.541383,2020-12-12,130661,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3340 Côte Ste-Catherin,3340 Côte Ste-Catherine,,Montréal,QC,H1W 2C7,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.5001,-73.626006,2020-12-12,130491,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3333 Côte Ste-Catherin,3333 Côte Ste-Catherine,,Montréal,QC,H1W 2C7,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.500176,-73.626197,2020-12-12,130492,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3450 Ste-Catherine,3450 Ste-Catherine,,Montréal,QC,H1W 2E2,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.541957,-73.539358,2020-12-12,130678,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,882 Dézéry,1882 Rue Dézéry,,Montréal,QC,H1W 2R9,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.540727,-73.546952,2020-12-12,130671,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,1870 Davidson,1870 Davidson,,Montréal,QC,H1W 2Y6,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.542656,-73.545168,2020-12-12,130679,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Collège de Maisonneuve,2700 Ave. Bourbonnière,,Montréal,QC,H1W 3L5,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.54992,-73.55444,2020-12-12,143975,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2222 Valois,2222 Avenue Valois,,Montréal,QC,H1W 3M5,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.547943,-73.546656,2020-12-12,130706,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2696 D'Orleans,2696 D'orléans,,Montréal,QC,H1W 3S5,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.551579,-73.55267,2020-12-12,130724,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,4085A Bélanger,4085 rue Belanger,,Montréal,QC,H1X 1B9,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.564741,-73.588096,2020-12-12,130770,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3561 Masson,3561 Rue Masson,,Montréal,QC,H1X 1S1,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.553872,-73.571777,2020-12-12,130731,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,1401 Sherbrooke E : Jardin Botanique - Espace pour la vie,4101 rue Sherbrooke Est,,Montréal,QC,H1X 2B2,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.555313,-73.554758,2020-12-12,130737,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,4485 D'orléans,4485 D'orléans,,Montréal,QC,H1X 2K2,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.554258,-73.559821,2020-12-12,130732,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3810 Rosemont,3810 boul. Rosemont,,Montréal,QC,H1X 2P6,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.557924,-73.575984,2020-12-12,130746,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Collège de Rosemont,6400 16e avenue,,Montréal,QC,H1X 2S9,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.557366,-73.582279,2020-12-12,130744,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,6919 19e ave,6919 19e ave,,Montréal,QC,H1X 2T5,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.562852,-73.588676,2020-12-12,130766,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,5417 13e Avenue,5415 13e Avenue,,Montréal,QC,H1X 2Y2,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.552467,-73.572966,2020-12-12,154466,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2980 Bélanger,2980 Bélanger,,Montréal,QC,H1Y 1A9,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,46.177212,-73.265735,2020-12-12,153730,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2923 St-Zotique,2923A St-Zotique,,Montréal,QC,H1Y 1E4,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.553515,-73.592311,2020-12-12,130730,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2550 Beaubien,2550 Beaubien,,Montréal,QC,H1Y 1G3,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.549814,-73.59074,2020-12-12,153575,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2705 Masson,2705 Rue Masson,,Montréal,QC,H1Y 1W6,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.546594,-73.576015,2020-12-12,130697,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2900 Masson,2900 Masson,,Montréal,QC,H1Y 1X3,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.548219,-73.574723,2020-12-12,130705,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3189 Masson,3189 Rue Masson,,Montréal,QC,H1Y 1Y2,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.550266,-73.573838,2020-12-12,130713,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2919 Bellechasse,6208 5e avenue,,Montréal,QC,H1Y 2T7,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.550744,-73.585582,2020-12-12,169298,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3232 Bélanger,3232 Rue Bélanger,,Montréal,QC,H1Y 3H5,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.556714,-73.594211,2020-12-12,130739,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2600 Rue William-Tremblay,2600 Rue William-Tremblay,,Montréal,QC,H1Y 3J2,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.542346,-73.564531,2020-12-12,129734,2020-12-12 01:12:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,4100 rue Molson,4100 rue Molson,,Montréal,QC,H1Y 3L1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.541143,-73.563116,2020-12-12,129731,2020-12-12 01:12:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,4050 rue Molson,4050 rue Molson,,Montréal,QC,H1Y 3L1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.541188,-73.562099,2020-12-12,129732,2020-12-12 01:12:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,T.A. - 4101 Molson (Publique),4101 rue Molson,,Montréal,QC,H1Y 3L1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,200-9,45.541697,-73.564562,2020-12-12,129733,2020-12-12 01:12:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3440 Jarry Est - Aréna St-Michel,3440 Jarry Est - Aréna St-Michel,,Montréal,QC,H1Z 2E9,,855-999-8378,E,,Public,24 hours daily,,,,,,4,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.5651689,-73.6070582,2020-12-12,166210,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,3901 Jarry,3901 jarry E,,Montréal,QC,H1Z 2G1,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.569855,-73.604919,2020-12-12,130782,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,9309 De Lille,9309 Rue de Lille,,Montréal,QC,H1Z 2P4,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.56938,-73.63641,2020-12-12,130780,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,8862 D’Iberville,8862 D'Iberville,,Montréal,QC,H1Z 2P9,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.566535,-73.626562,2020-12-12,165675,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,8425 13e Ave,8425 13e Ave,,Montréal,QC,H1Z 3K5,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.56735,-73.61403,2020-12-12,168155,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,9050 16e ave,9050 16e Avenue,,Montréal,QC,H1Z 3P8,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.575027,-73.626905,2020-12-12,165819,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Fédération autonome de l'enseignement,8550 boul. Pie-IX,,Montréal,QC,H1Z 4G2,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.575077,-73.611321,2020-12-12,130790,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Le Marché PIE-IX S.E.C.,9244 Boulevard Pie-IX,,Montréal,QC,H1Z 4H7,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,200-9,45.580147,-73.624522,2020-12-12,167148,2020-12-12 01:12:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
